child_id,target,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15
ID_GC2LJ3IAY,51.38539793408388,<BIAS>,count_children_present,count_register_all,id_mn_best,child_observe_diligent,count_register_race_african,mn_best,count_staff_gender_female,id_dc_best,id_ward_n,child_observe_attentive,pri_fees_amount_pv,obs_classrooms,child_observe_total,child_age
ID_OI6NXB72A,39.68355763455783,<BIAS>,id_dc_best,id_mn_best,child_dateweek,delta_dayschild_datechild_enrolment_date,child_datemonth,count_register_year_2020,id_prov,longitude,child_observe_diligent,child_observe_attentive,child_observe_concentrated,id_enumerator,child_age,child_observe_total
ID_T4I5AH8UH,28.314047057176438,<BIAS>,delta_dayschild_datechild_enrolment_date,id_dc_best,id_facility_n,child_observe_attentive,id_prov,child_dateweek,child_observe_diligent,mn_best,id_team,id_mn_best,id_enumerator,dc_best,child_age,child_observe_total
ID_96KWMTFDZ,50.55543932736995,<BIAS>,child_observe_total,child_zha,child_height,child_observe_diligent,pri_expense_maintenance,pri_clinic_time,child_observe_attentive,pri_fees_amount,longitude,teacher_emotional_total,pri_fees_amount_pv,mn_best,id_mn_best,child_age
ID_X7U095YYX,40.45606381805151,<BIAS>,child_age,teacher_emotional_total,id_enumerator,longitude,id_dc_best,id_facility_n,id_ward_n,id_mn_best,child_height,child_observe_concentrated,child_datemonth,child_observe_diligent,child_observe_attentive,child_observe_total
ID_I03ZBTSM3,37.558942323787434,<BIAS>,teacher_emotional_total,child_enrolment_dateweek,count_toilets_children,child_observe_attentive,longitude,count_register_year_2018,child_observe_diligent,mn_best,id_dc_best,id_enumerator,child_zha,child_observe_total,dc_best,child_age
ID_6CUT7DOCY,45.90546002454396,<BIAS>,child_age,teacher_emotional_total,teacher_social_total,id_enumerator,id_ward,child_dateweek,child_dateyear,language_assessment,id_dc_best,child_datemonth,child_observe_attentive,id_facility_n,child_observe_diligent,child_observe_total
ID_G0Q3DXRJF,60.33558073260458,<BIAS>,child_age,id_enumerator,child_observe_total,pri_year,id_ward_n,child_zha,child_observe_attentive,child_dateweek,child_dateday,language_child,child_dobday,teacher_emotional_understand,teacher_social_initiative,teacher_emotional_total
ID_EVP2FCOYX,61.47582839590525,<BIAS>,child_age,child_observe_total,teacher_emotional_total,child_observe_diligent,id_enumerator,child_observe_attentive,child_dobweek,id_mn_best,latitude,id_prov,child_dateyear,child_dateweek,data_year,mn_best
ID_8TDBULGE3,49.29738225689626,<BIAS>,id_mn_best,child_observe_diligent,child_observe_total,mn_best,child_dateweek,child_zha,teacher_social_initiative,teacher_social_total,id_enumerator,pra_language,teacher_social_peers,pri_name_network_forum,child_age,teacher_emotional_total
ID_OWX1TOAS9,49.08836061610718,<BIAS>,child_dateweek,pri_fees_amount_pv,child_height,id_ward_n,pri_fees_amount,child_datemonth,pra_agency_questions,id_enumerator,child_age,child_dobweek,child_observe_attentive,child_observe_diligent,id_team,child_observe_total
ID_HWGHNRNP4,32.36328156532322,<BIAS>,teacher_emotional_total,child_months_enrolment,pra_agency_explore,id_team,child_datemonth,child_dobweek,child_age,child_observe_attentive,id_enumerator,latitude,count_register_year_2020,id_mn_best,child_observe_diligent,child_observe_total
ID_X3MCIDPHV,40.57377798339754,<BIAS>,id_enumerator,latitude,id_mn_best,id_ward,mn_best,prov_best,child_dateweek,child_height,child_observe_diligent,child_observe_attentive,id_facility,teacher_emotional_total,child_age,child_observe_total
ID_Z91U85TD7,57.26659657035786,<BIAS>,child_observe_total,id_enumerator,teacher_emotional_total,id_mn_best,longitude,mn_best,child_observe_diligent,child_height,teacher_social_total,child_observe_attentive,quintile,id_facility,child_dateyear,child_age
ID_1I4OK4T09,49.651222256630255,<BIAS>,id_dc_best,facility_type,child_dobday,child_zha,id_mn_best,mn_best,child_observe_attentive,id_enumerator,child_dateweek,ward_best,child_observe_diligent,child_age,teacher_emotional_total,child_observe_total
ID_9LXMUO7T1,29.248958232307217,<BIAS>,child_observe_total,child_observe_diligent,child_observe_attentive,pri_fees_amount_pv,latitude,teacher_emotional_understand,id_team,mn_best,id_enumerator,child_height,id_mn_best,child_zha,teacher_emotional_total,child_age
ID_VNZA4PBWD,36.678616437034066,<BIAS>,child_dobweek,child_observe_attentive,child_dateday,child_enrolment_dateday,teacher_emotional_understand,id_prov,child_dateweek,id_dc_best,mn_best,child_observe_diligent,id_mn_best,teacher_emotional_total,child_observe_total,id_enumerator
ID_T1GR0RAJU,38.625402154763165,<BIAS>,id_enumerator,child_observe_attentive,pri_fees_amount_pv,id_mn_best,child_height,teacher_social_total,pra_agency_questions,child_observe_concentrated,child_datemonth,id_ward_n,teacher_emotional_total,child_observe_total,child_observe_diligent,child_age
ID_DLXKCUL63,71.9415183771797,<BIAS>,child_observe_total,child_age,pri_fees_amount,child_dobweek,child_height,child_observe_diligent,pri_fees_amount_pv,quintile,mn_best,child_zha,child_observe_interested,child_dateday,teacher_emotional_total,teacher_social_total
ID_H6OR2BJXR,44.498482831626404,<BIAS>,child_age,child_observe_diligent,id_ward_n,mn_best,id_facility,ward_best,teacher_social_total,language_child,child_observe_attentive,child_height,id_enumerator,teacher_emotional_total,child_observe_total,child_zha
ID_U6JI9JP39,61.526581660588306,<BIAS>,child_age,child_observe_total,child_height,child_observe_attentive,id_facility,teacher_social_peers,child_zha,mn_best,child_observe_diligent,id_mn_best,teacher_social_total,quintile,child_dobweek,teacher_emotional_total
ID_TS68UAHUE,57.11159479515817,<BIAS>,child_observe_total,teacher_emotional_total,id_enumerator,id_prov,child_observe_diligent,prov_best,longitude,id_prov_n,delta_dayschild_datechild_enrolment_date,child_months_enrolment,child_observe_attentive,mn_best,child_zha,id_mn_best
ID_7761Y962Q,43.59390306908613,<BIAS>,teacher_emotional_total,id_facility,id_mn_best,child_observe_diligent,child_dateweek,longitude,mn_best,child_dobweek,teacher_social_total,child_height,child_observe_attentive,child_observe_total,id_enumerator,child_age
ID_RXSY34O0Q,39.602863460778394,<BIAS>,id_enumerator,prov_best,child_observe_attentive,teacher_social_initiative,child_zha,teacher_social_total,child_height,id_mn_best,child_observe_diligent,teacher_emotional_total,mn_best,longitude,child_observe_total,child_age
ID_EI3JGD9IC,59.3060157651131,<BIAS>,child_age,teacher_emotional_total,child_height,mn_best,ward_best,id_mn_best,id_dc_best,dc_best,count_toilets_children,child_observe_attentive,child_dobday,child_observe_diligent,id_enumerator,child_observe_total
ID_G2FGFYVLF,41.98375648015508,<BIAS>,child_age,id_mn_best,id_enumerator,id_ward,id_dc_best,id_team,longitude,child_observe_concentrated,quintile,child_observe_attentive,child_observe_diligent,child_height,teacher_emotional_total,child_observe_total
ID_DQEESOWQG,39.26690504689419,<BIAS>,mn_best,pri_fees_amount_pv,child_observe_attentive,pri_fees_amount,child_dobday,prov_best,id_enumerator,id_prov,child_zha,latitude,child_observe_diligent,child_observe_total,longitude,child_age
ID_9XBSMKIC4,57.41530180957355,<BIAS>,teacher_emotional_total,child_age,child_observe_total,id_enumerator,id_dc_best,child_dobday,mn_best,child_observe_interested,dc_best,id_facility,child_zha,prov_best,child_height,child_observe_diligent
ID_IXKIPN4SG,80.28720423813425,<BIAS>,child_observe_total,count_register_all,child_age,id_enumerator,child_observe_diligent,quintile,child_height,facility_type,child_zha,mn_best,id_prov_n,child_observe_attentive,teacher_social_peers,teacher_emotional_total
ID_OPSUJ7474,34.82630247447962,<BIAS>,teacher_emotional_total,child_zha,child_observe_attentive,child_height,count_register_year_2019,id_prov,id_enumerator,prov_best,child_observe_diligent,count_register_year_2020,longitude,id_ward,child_observe_total,child_age
ID_QB6CL4UZF,32.73578761493478,<BIAS>,child_dateweek,pri_year,longitude,teacher_emotional_understand,id_prov,child_observe_diligent,child_observe_attentive,id_facility,mn_best,id_mn_best,teacher_emotional_total,child_observe_total,id_enumerator,child_age
ID_RBZAWSK18,38.29305091370206,<BIAS>,quintile,id_enumerator,child_age,teacher_emotional_total,longitude,id_ward,child_observe_interested,teacher_social_total,child_observe_attentive,id_facility_n,child_observe_diligent,child_zha,child_height,child_observe_total
ID_XZG9BTVWA,46.13164474805644,<BIAS>,child_age,id_enumerator,child_observe_diligent,child_zha,child_height,id_facility,mn_best,child_observe_interested,dc_best,language_child,quintile,teacher_social_total,teacher_emotional_total,child_observe_total
ID_JCP4985UW,39.555578754563925,<BIAS>,teacher_emotional_total,child_observe_diligent,longitude,child_months_enrolment,child_dateweek,id_prov,id_team,latitude,id_enumerator,id_mn_best,mn_best,child_age,child_observe_total,dc_best
ID_BGV6I8BFE,63.347657153595925,<BIAS>,child_observe_total,teacher_emotional_total,id_mn_best,child_height,id_prov,child_observe_diligent,mn_best,child_observe_concentrated,child_observe_attentive,teacher_social_total,child_zha,pri_fees_amount_pv,child_age,id_enumerator
ID_F6PGOG766,55.54316123527149,<BIAS>,teacher_emotional_total,pri_fees_amount_pv,child_observe_total,child_observe_diligent,id_facility,mn_best,count_children_precovid,child_dateweek,teacher_social_total,id_enumerator,child_height,child_zha,id_mn_best,child_age
ID_FNVAUUKI4,37.16362500139924,<BIAS>,child_dobday,longitude,child_observe_attentive,mn_best,id_mn_best,prov_best,child_observe_concentrated,child_dateweek,child_observe_diligent,id_enumerator,teacher_emotional_total,id_ward,child_observe_total,child_age
ID_A8VO9JCB6,47.2970346529886,<BIAS>,child_observe_total,teacher_emotional_total,child_zha,child_height,child_observe_diligent,child_observe_attentive,prov_best,longitude,id_team,id_mn_best,pri_fees_amount_pv,id_enumerator,latitude,child_age
ID_WWNQNWO7L,53.79480718358023,<BIAS>,child_age,child_height,id_enumerator,child_zha,child_observe_attentive,language_child,id_ward,child_observe_interested,id_facility_n,language_assessment,teacher_emotional_total,child_observe_diligent,teacher_social_total,child_observe_total
ID_YYJ9RAH8H,36.86404269736943,<BIAS>,teacher_emotional_total,child_height,dc_best,latitude,id_team,teacher_emotional_understand,id_enumerator,child_observe_diligent,mn_best,child_observe_attentive,id_mn_best,longitude,child_age,child_observe_total
ID_MV9HRU7CE,50.39398583096501,<BIAS>,child_age,teacher_emotional_total,child_height,id_enumerator,mn_best,longitude,id_dc_best,dc_best,teacher_social_total,child_dateday,child_observe_attentive,child_observe_diligent,id_facility,child_observe_total
ID_2RJN9HQ51,52.82775001351859,<BIAS>,child_age,teacher_emotional_total,id_facility,id_enumerator,child_height,longitude,id_ward,id_mn_n,teacher_social_nonaggressive,prov_best,child_observe_diligent,quintile,child_observe_attentive,child_observe_total
ID_58TBJ62WO,12.90266865768384,<BIAS>,pri_fees_amount_pv,count_register_year_grader,prov_best,child_dateweek,language_child,mn_best,id_mn_best,id_enumerator,dc_best,id_team,child_observe_diligent,child_observe_attentive,child_age,child_observe_total
ID_VYDP3RC2X,41.51755055837666,<BIAS>,child_observe_total,latitude,child_observe_diligent,child_observe_attentive,id_prov,teacher_social_peers,teacher_social_total,longitude,count_register_year_2020,id_enumerator,mn_best,id_mn_best,teacher_emotional_total,child_age
ID_6O492Z416,53.653456654998095,<BIAS>,child_age,id_enumerator,teacher_emotional_total,teacher_social_total,mn_best,id_facility_n,longitude,child_observe_diligent,quintile,id_prov_n,child_zha,child_height,child_observe_attentive,child_observe_total
ID_ZNZEEMS6Z,67.63546538508591,<BIAS>,child_observe_total,id_enumerator,teacher_emotional_total,latitude,id_mn_best,id_prov,child_observe_diligent,mn_best,child_zha,child_datemonth,id_ward,child_dobday,id_facility,child_age
ID_MR8STQ2HU,39.44895531616754,<BIAS>,child_observe_total,child_observe_attentive,teacher_emotional_understand,child_zha,child_dateweek,child_dobweek,id_team,child_height,obs_heating_census,id_dc_best,id_enumerator,child_observe_diligent,latitude,id_mn_best
ID_Q6NMEMK7H,45.37286618279572,<BIAS>,child_age,teacher_emotional_total,id_enumerator,pri_registered_dsd,count_register_year_2016,child_dobday,count_register_year_2018,pri_registered_programme,teacher_social_peers,child_observe_diligent,id_facility,child_height,count_register_year_2020,child_observe_total
ID_U4X3CAW0Z,65.13357201466124,<BIAS>,child_age,teacher_emotional_total,child_height,quintile,child_observe_diligent,longitude,dc_best,id_mn_best,child_observe_attentive,facility_type,child_observe_interested,ward_best,id_enumerator,child_observe_total
ID_YB1FPQPOG,48.39280801794432,<BIAS>,pri_fees_amount_pv,teacher_emotional_total,child_zha,pri_fees_amount,child_height,mn_best,id_mn_n,id_prov,id_enumerator,child_observe_diligent,child_observe_attentive,longitude,child_observe_total,child_age
ID_03TK2WR12,50.234274661207365,<BIAS>,child_dateday,prov_best,id_dc_best,child_observe_attentive,id_mn_best,child_observe_concentrated,child_zha,id_prov,id_ward,teacher_emotional_total,child_age,id_enumerator,child_observe_total,child_observe_diligent
ID_AK3C17ZAU,43.79459344590536,<BIAS>,ward_best,count_register_all,longitude,child_zha,mn_best,child_height,id_dc_best,child_age,child_observe_concentrated,child_observe_attentive,child_observe_diligent,teacher_emotional_total,id_enumerator,child_observe_total
ID_OM8532X9S,54.51351499223493,<BIAS>,child_age,child_zha,quintile,id_facility_n,id_mn_best,id_enumerator,child_height,child_dobweek,child_dateyear,child_datemonth,teacher_social_total,child_observe_attentive,child_observe_diligent,child_observe_total
ID_UUC2Q8J4F,60.306804709600996,<BIAS>,child_age,id_enumerator,teacher_emotional_total,child_datemonth,mn_best,longitude,id_dc_best,pri_year,child_dobday,child_dateweek,child_observe_attentive,child_height,child_observe_diligent,child_observe_total
ID_GXCHUK85L,64.97784677982838,<BIAS>,child_age,teacher_emotional_total,child_observe_total,child_observe_attentive,id_mn_best,child_observe_diligent,ward_best,dc_best,child_dateday,facility_type,teacher_social_nonaggressive,child_zha,count_toilets_children,id_enumerator
ID_FBBK7FJDI,66.25158671222931,<BIAS>,child_age,child_observe_total,quintile,child_observe_diligent,id_enumerator,child_observe_interested,mn_best,teacher_social_peers,child_dateweek,child_height,language_child,teacher_social_total,teacher_emotional_total,child_zha
ID_HV2NP881N,47.38646648256403,<BIAS>,child_age,teacher_emotional_total,child_height,child_zha,id_enumerator,language_child,child_dateyear,child_datemonth,id_facility,quintile,language_assessment,child_observe_attentive,child_observe_diligent,child_observe_total
ID_PNSEQ4AHJ,45.65015721391548,<BIAS>,child_age,id_facility,id_dc_best,id_ward,id_mn_n,child_zha,teacher_social_total,child_observe_concentrated,child_height,child_observe_attentive,child_observe_diligent,id_enumerator,teacher_emotional_total,child_observe_total
ID_G9AGF6Q3I,47.58361913198583,<BIAS>,id_mn_best,id_enumerator,child_observe_attentive,id_facility,mn_best,child_observe_concentrated,child_age,quintile,child_height,pri_fees_amount_pv,id_facility_n,child_zha,child_observe_diligent,child_observe_total
ID_YCL483POY,48.32580361805891,<BIAS>,child_observe_total,child_zha,id_mn_best,count_register_all,child_observe_attentive,mn_best,child_observe_diligent,teacher_social_total,count_register_year_grader,count_register_gender_female,count_children_attendance,latitude,id_enumerator,teacher_emotional_total
ID_P3SPDWUH1,28.00709168892898,<BIAS>,child_age,child_dateday,child_dobday,pri_fees_amount_pv,child_height,dc_best,id_mn_best,id_dc_best,mn_best,count_register_year_2020,child_observe_diligent,child_observe_attentive,id_enumerator,child_observe_total
ID_5OAW5SGTV,46.46560573423605,<BIAS>,child_age,child_zha,id_mn_best,child_dobweek,id_prov,mn_best,teacher_social_total,id_dc_best,child_dobday,id_facility_n,child_observe_diligent,id_enumerator,teacher_emotional_total,child_observe_total
ID_7B486LTAQ,48.013128185648156,<BIAS>,id_enumerator,child_age,mn_best,id_mn_best,id_dc_best,pri_year,id_ward,child_observe_concentrated,obs_heating_census,child_height,child_observe_diligent,child_observe_attentive,teacher_emotional_total,child_observe_total
ID_PIJTRM9KJ,49.03011223674034,<BIAS>,child_age,child_height,child_observe_diligent,child_dobweek,language_child,id_prov_n,child_dateday,child_observe_concentrated,id_facility,child_observe_interested,child_dobday,id_enumerator,teacher_emotional_total,child_observe_total
ID_6VVHC2ZB3,31.757723568457834,<BIAS>,prov_best,teacher_emotional_total,id_mn_best,longitude,child_height,teacher_social_peers,child_datemonth,child_dateweek,id_facility,child_observe_attentive,id_enumerator,child_observe_diligent,child_age,child_observe_total
ID_2XSTNID4T,47.12186920299276,<BIAS>,id_mn_best,child_observe_total,child_dobweek,pri_fees_amount,language_assessment,child_zha,mn_best,child_observe_diligent,count_children_present,child_age,id_enumerator,latitude,count_register_year_2020,teacher_emotional_total
ID_I6VHIAIUJ,58.22008530359352,<BIAS>,child_age,pri_fees_amount_pv,pri_fees_amount,child_observe_diligent,child_dobweek,id_mn_best,count_toilets_children,count_staff_gender_female,child_dateday,id_mn_n,id_enumerator,teacher_social_total,teacher_emotional_total,child_observe_total
ID_SHWXQIPPK,48.94069463546705,<BIAS>,teacher_emotional_total,child_observe_diligent,latitude,child_observe_total,mn_best,count_children_precovid,longitude,id_enumerator,teacher_emotional_understand,teacher_social_total,id_facility,pri_fees_amount_pv,id_mn_best,child_age
ID_NFR9ME4WD,55.25622225195188,<BIAS>,child_age,child_observe_total,child_observe_diligent,id_mn_best,mn_best,child_observe_interested,id_team,count_register_all,child_height,child_dobweek,teacher_social_total,teacher_emotional_total,child_observe_attentive,id_enumerator
ID_OQTUXQV59,41.15117466114972,<BIAS>,id_mn_best,mn_best,child_observe_attentive,child_dateday,child_observe_total,child_observe_diligent,teacher_social_total,longitude,child_dateweek,pri_fees_amount_pv,child_zha,id_enumerator,teacher_emotional_total,child_age
ID_HVGC8RCR3,71.932765807991,<BIAS>,child_age,teacher_emotional_total,child_observe_total,child_zha,child_height,child_observe_diligent,id_mn_best,id_ward_n,child_observe_attentive,count_toilets_children,quintile,child_observe_concentrated,pri_fees_amount_pv,id_enumerator
ID_IGQFW997F,60.33797750374701,<BIAS>,child_age,child_observe_total,id_facility,child_observe_diligent,ward_best,child_height,child_zha,child_dateday,teacher_social_total,mn_best,child_observe_interested,child_dobweek,teacher_emotional_total,id_enumerator
ID_WBZIC62L5,50.34367082388194,<BIAS>,id_enumerator,id_mn_best,child_observe_total,mn_best,child_observe_diligent,child_observe_attentive,child_height,count_register_gender_female,child_dobday,id_facility_n,ward_best,count_register_year_2020,teacher_emotional_total,child_age
ID_W1BVTO7B6,56.04762519861882,<BIAS>,teacher_emotional_total,id_enumerator,child_age,longitude,child_observe_diligent,child_months_enrolment,child_dateweek,child_height,child_dobweek,child_observe_interested,id_ward,id_mn_best,child_observe_total,mn_best
ID_MYO068381,40.66987065021733,<BIAS>,id_enumerator,pri_time_close_hours,id_mn_best,count_children_attendance,child_dateday,count_toilets_children,id_prov,child_dateweek,child_height,child_observe_attentive,child_observe_diligent,teacher_emotional_total,child_observe_total,child_age
ID_58U9M9L7A,60.53221183606835,<BIAS>,child_observe_total,id_mn_best,id_enumerator,child_observe_diligent,mn_best,child_height,child_zha,child_observe_attentive,child_observe_concentrated,latitude,teacher_social_total,quintile,teacher_emotional_total,child_age
ID_4KGKW8PK3,63.59903315574326,<BIAS>,child_observe_total,child_age,child_observe_diligent,child_zha,child_observe_attentive,id_enumerator,child_observe_interested,mn_best,teacher_social_peers,id_mn_best,teacher_social_total,quintile,id_prov,teacher_emotional_total
ID_4QVXTCTNA,51.11665807527564,<BIAS>,child_observe_total,teacher_emotional_total,child_observe_diligent,child_observe_attentive,child_observe_interested,child_observe_concentrated,child_enrolment_dateday,id_dc_best,obs_heating_census,pri_fees_amount_pv,latitude,child_age,id_mn_best,id_enumerator
ID_YDNKOPIG5,57.108696234411866,<BIAS>,child_age,child_observe_total,child_zha,child_observe_attentive,teacher_social_total,child_observe_diligent,child_height,child_observe_interested,id_facility_n,pri_funding_subsidy,quintile,id_ward_n,teacher_emotional_total,mn_best
ID_P37796GYD,57.289736672247265,<BIAS>,child_observe_total,teacher_emotional_total,id_enumerator,child_dateweek,child_observe_diligent,child_observe_attentive,child_observe_concentrated,child_observe_interested,id_team,child_height,latitude,pri_fees_amount_pv,mn_best,id_mn_best
ID_8X6C4ITDV,60.735044548102934,<BIAS>,child_age,child_observe_total,id_enumerator,child_height,child_observe_diligent,latitude,child_zha,child_dateday,teacher_social_peers,id_mn_best,child_dobday,pri_year,teacher_emotional_total,id_facility
ID_IU5KMM619,43.628512648602666,<BIAS>,id_enumerator,child_observe_total,child_zha,longitude,child_observe_diligent,child_height,id_ward,count_children_present,teacher_emotional_understand,mn_best,count_register_year_2020,id_mn_best,teacher_emotional_total,child_age
ID_QKLT1PVDP,55.467100712420354,<BIAS>,child_age,mn_best,id_enumerator,id_mn_best,pri_fees_amount_pv,id_dc_n,id_ward_n,child_dateweek,child_datemonth,child_zha,child_observe_attentive,child_observe_diligent,teacher_emotional_total,child_observe_total
ID_QRGMOG89J,49.829043668672114,<BIAS>,child_observe_total,id_mn_best,child_zha,child_observe_diligent,mn_best,child_dateday,child_dateyear,count_register_all,teacher_emotional_understand,id_facility,child_height,child_dateweek,child_age,teacher_emotional_total
ID_LXB5P5XMO,47.46701946470898,<BIAS>,child_age,id_enumerator,child_observe_diligent,id_facility_n,id_facility,child_height,child_observe_concentrated,quintile,dc_best,child_observe_attentive,language_child,teacher_social_total,teacher_emotional_total,child_observe_total
ID_NJ8P215XQ,63.53003620939454,<BIAS>,child_observe_total,pri_capacity,count_register_race_african,count_children_present,count_register_all,id_mn_best,child_observe_attentive,mn_best,child_observe_diligent,id_enumerator,child_dateweek,count_register_year_2017,latitude,teacher_emotional_total
ID_2L91OXIX4,43.72553284227325,<BIAS>,child_observe_total,id_prov,child_observe_diligent,child_observe_attentive,latitude,prov_best,id_ward,count_register_year_2016,pri_fees_amount_pv,mn_best,id_mn_best,teacher_emotional_total,id_enumerator,child_age
ID_0WQKDH2C4,43.99963656691102,<BIAS>,teacher_emotional_total,child_observe_total,child_observe_diligent,id_prov_n,id_mn_n,child_observe_concentrated,prov_best,id_enumerator,child_dobweek,teacher_emotional_understand,mn_best,id_mn_best,longitude,child_age
ID_LU08MEWT1,64.41947199749563,<BIAS>,child_age,teacher_emotional_total,child_observe_total,id_enumerator,child_observe_attentive,child_observe_diligent,id_mn_best,mn_best,child_dateweek,id_facility,id_dc_n,child_zha,quintile,child_observe_interested
ID_L0KSSYFKQ,52.03469142140807,<BIAS>,child_observe_total,id_mn_best,facility_type,child_observe_diligent,child_zha,child_height,id_enumerator,child_observe_attentive,latitude,teacher_social_total,pri_fees_amount_pv,id_facility,child_age,teacher_emotional_total
ID_SA3DWAG8J,77.79953905449122,<BIAS>,child_age,child_observe_total,id_enumerator,mn_best,longitude,child_observe_diligent,id_facility_n,child_observe_attentive,child_observe_interested,count_toilets_children,id_mn_best,pri_capacity,child_zha,teacher_emotional_total
ID_BK3PC5AU2,46.30746796813935,<BIAS>,child_dobyear,child_datemonth,id_mn_best,pri_facilities,teacher_social_total,child_dateweek,child_observe_interested,child_observe_concentrated,latitude,longitude,child_observe_attentive,child_observe_diligent,teacher_emotional_total,child_observe_total
ID_54GA5BNGJ,54.140780574416326,<BIAS>,child_observe_total,id_mn_best,child_observe_attentive,child_dobweek,child_dateweek,teacher_social_total,mn_best,count_children_present,child_observe_diligent,count_staff_time_full,id_enumerator,id_facility_n,child_zha,teacher_emotional_total
ID_7RL6VZKM2,62.65160754825391,<BIAS>,child_age,id_enumerator,longitude,id_ward,child_observe_total,child_dateday,id_facility_n,child_zha,child_dobday,child_observe_diligent,child_height,latitude,count_children_attendance,teacher_emotional_total
ID_CQXK6TZY5,50.465633295017334,<BIAS>,child_observe_total,child_age,child_observe_diligent,child_observe_interested,mn_best,teacher_social_peers,child_dobweek,child_dateday,id_facility,child_height,quintile,id_enumerator,child_zha,teacher_emotional_total
ID_L0BNWAEXZ,67.45773599469018,<BIAS>,child_age,teacher_emotional_total,child_height,facility_type,child_zha,child_observe_total,child_observe_diligent,mn_best,child_dateday,id_mn_best,child_dateweek,dc_best,id_enumerator,count_toilets_children
ID_4LNNODZWW,55.15695660811828,<BIAS>,id_mn_best,child_age,child_observe_total,id_enumerator,child_observe_diligent,child_zha,child_height,mn_best,teacher_social_total,dc_best,facility_type,pri_fees_amount,child_dobday,teacher_emotional_total
ID_08S6LBNBU,46.8291036081723,<BIAS>,child_age,child_datemonth,mn_best,facility_type,id_mn_best,id_ward_n,child_dateweek,count_register_all,id_enumerator,child_height,child_observe_diligent,teacher_emotional_total,child_observe_attentive,child_observe_total
ID_9IT818QHY,53.4192639262081,<BIAS>,id_mn_best,id_enumerator,child_observe_total,child_observe_diligent,mn_best,count_children_present,count_register_race,child_dateweek,id_team,child_height,teacher_social_initiative,teacher_social_total,count_register_year_2020,teacher_emotional_total
ID_051B49Q0M,51.179409692375884,<BIAS>,id_mn_best,id_enumerator,child_observe_diligent,child_observe_total,child_months_enrolment,child_zha,delta_dayschild_datechild_enrolment_date,mn_best,latitude,pri_fees_amount_pv,teacher_emotional_total,id_facility,count_register_year_2020,child_age
ID_2C6HEIZSQ,40.41443637446213,<BIAS>,child_observe_total,child_observe_diligent,child_observe_attentive,child_enrolment_dateweek,child_observe_concentrated,child_dateweek,child_zha,dc_best,longitude,id_enumerator,id_mn_best,teacher_emotional_total,id_team,child_age
ID_B30ABQE1L,62.75478578984945,<BIAS>,child_age,teacher_emotional_total,child_observe_total,id_enumerator,child_observe_diligent,child_height,id_mn_best,child_observe_interested,id_mn_n,id_prov_n,child_zha,quintile,mn_best,id_facility
ID_I3LB51CM7,53.77201202356919,<BIAS>,child_age,child_height,mn_best,ward_best,id_mn_best,id_dc_best,id_ward_n,id_ward,child_observe_attentive,child_observe_concentrated,child_dobday,child_observe_diligent,id_enumerator,child_observe_total
ID_R8MJY8BSN,39.09022117541372,<BIAS>,id_enumerator,teacher_emotional_total,mn_best,pra_agency_order,id_ward,child_dateweek,id_prov,child_observe_attentive,prov_best,child_observe_diligent,id_mn_best,longitude,child_observe_total,child_age
ID_KZIOLLIAC,67.8298228277896,<BIAS>,child_observe_total,teacher_emotional_total,pri_fees_amount,id_enumerator,id_mn_best,child_observe_diligent,id_team,mn_best,pri_fees_amount_pv,child_enrolment_dateday,child_observe_attentive,child_dateday,child_zha,child_age
ID_49QVHV4FX,67.78956501582823,<BIAS>,child_observe_total,teacher_emotional_total,child_dateday,child_observe_diligent,id_enumerator,id_mn_best,child_observe_attentive,id_prov,child_observe_interested,id_facility,count_children_precovid,child_zha,child_age,child_height
ID_GOUDQT4PX,44.853673850348144,<BIAS>,teacher_emotional_total,child_observe_total,child_observe_diligent,longitude,child_observe_attentive,child_months_enrolment,obs_water,id_team,child_zha,latitude,id_dc_best,mn_best,id_mn_best,child_age
ID_MPSQQJD03,52.054115972527875,<BIAS>,child_age,id_facility,id_enumerator,id_facility_n,quintile,child_zha,id_dc_best,dc_best,child_observe_interested,child_observe_diligent,child_observe_attentive,language_child,teacher_social_total,child_observe_total
ID_5BTDTPHAE,49.37936850800071,<BIAS>,teacher_emotional_total,child_age,id_mn_best,count_toilets_adults,count_toilets_children,child_months_enrolment,child_observe_concentrated,count_register_year_2017,child_dateday,child_height,id_enumerator,child_observe_total,child_observe_diligent,longitude
ID_QACAZVMRI,42.22588201770844,<BIAS>,id_enumerator,child_dateweek,latitude,teacher_emotional_total,longitude,id_team,child_observe_diligent,child_observe_attentive,id_mn_best,child_height,count_register_year_2020,child_zha,child_observe_total,child_age
ID_6WOM6ZPKQ,37.975723654697084,<BIAS>,child_zha,child_age,child_observe_diligent,child_height,id_dc_best,prov_best,child_dobweek,id_ward,child_observe_attentive,id_mn_best,longitude,teacher_emotional_total,mn_best,child_observe_total
ID_P7GWVIO6O,47.57331065001284,<BIAS>,child_age,teacher_emotional_total,child_observe_diligent,child_dobweek,child_dateweek,latitude,id_facility,teacher_emotional_understand,id_enumerator,child_observe_attentive,child_height,id_mn_best,child_observe_total,child_zha
